σφήνα;cale {automobile}, cale;GF
σφίγγα;guêpe;FG
σφίγγω;serrer;FG
σφίγγω;serrer, affermir, brider;GF
σφιχτήρας;bague de serrrage;FG
σφιχτός;ferme serré;FG
σφοδρός {ή/ό};carabiné {ée};GF
σφοδρός {ή/ό}, έντονος {η/ο};carabiné {ée};FG
σφουγγάρι;éponge;FG
σφουγγάρια;éponges;FG
σφουγγαρίψω;passer la serpillière;FG
σφουγγαρόπανο;serpillière;FG
σφραγίδα;cachet {sceau/classe};FG
σφραγίδα;sceau cachet tampon;FG
σφραγίδα;sceau cachet tampon, cachet {sceau/classe};GF
σφραγιδοφύλαξ;chancelier;GF
σφραγιδοφύλαξ, καγκελάριος;chancelier;FG
σφραγίζω;cacheter;FG
σφριγηλός;souple {adj.} {3};GF
σφριγηλός, χαλαρός;souple {adj.} {3};FG
σφυγμος;pouls pulsation;FG
σφυγμός;pouls;FG
σφυρί;marteau;FG
σφυριά;marteaux;FG
σφυρίχτρες;sifflets;FG
σχάρα ;gril;FG
σχέδια;projets;FG
σχέδια;batterie, projets;GF
σχεδιάζω;dessiner;FG
σχεδιάζω;projeter;FG
σχεδιάζω;dessiner, projeter;GF
σχεδιαστής;concepteur;FG
σχεδιαστής;esthéticien industriel;FG
σχεδιαστής;concepteur, esthéticien industriel;GF
σχέδιο;plan;GF
σχέδιο ;projet;FG
σχέδιο, σχέδιο, επιφάνεια {n.} {4}, χάρτης;plan;FG
σχεδόν;quasiment;FG
σχεδόν;quasiment, presque;GF
σχεδόν καθόλου;concise;FG
σχεδόν, με ένα τρόπο;presque;FG
σχέσεις;accoitances;GF
σχέση;relation;FG
σχετικός;relatif;GF
σχήμα;forme {2};FG
σχήμα;schèma forme format;FG
σχήμα;schèma forme format, forme {2};GF
σχήμα {2};composition;FG
σχήμα {2};croquis;FG
σχήμα {2};esquisse;FG
σχήμα {2};composition, croquis, esquisse, figure;GF
σχήμα {3};figure à deux dimensions;FG
σχήμα {3};figure plane;FG
σχήμα {3};figure à deux dimensions, figure plane, forme;GF
σχήμα {4};sous figure;FG
σχήμα {4};ligne, sous figure;GF
σχηματίζω;former façonner conformer;FG
σχηματικός;schématique;FG
σχίζω;arracher;GF
σχίζω, αποσπώ, ξέρηζωνω, ξερηζώνω, τραβώ, βλάζω;arracher;FG
σχίσιμο;accroc;GF
σχισμή;rainure;FG
σχισμή;sillon;FG
σχισμή;sillon, cannelure, rainure;GF
σχισμή, αυλάκωση, ράβδωση;cannelure;FG
σχιστόλιθος;ardoise;GF
σχοίνικλος;vanneau;GF
σχοίνικλος, σκοινοπούλι;vanneau;FG
σχοίνος;ajonc;FG
σχολάω;congédier;FG
σχολείο;école;FG
σχολή;académie;GF
σχολή οδηγών;auto-école;FG
σχολιάζω;commenter;FG
σχόλιο;appréciation;GF
σώβρακο;caleçon;FG
σώζω;épargner;GF
σώζω, φείδωμαι;épargner;FG
σωλήνας;tuyau;FG
σωλήνας;tuyau, canal {plu:aux};GF
σωληνίσκος;canule;GF
σωληνοειδές περίβλημα;pochette;GF
σώμα;corps;GF
σώμα {n.};dépouille;FG
σώμα {n.};anatomie, armée, astre, cadavre, corps, dépouille;GF
σώμα {n.} {2};ion;FG
σώμα {n.} {2};ossature;FG
σώμα {n.} {2};structure organique;FG
σώμα {n.} {2};torse;FG
σώμα {n.} {2};tronc;FG
σώμα {n.} {2};ion, ossature, structure organique, torse, tronc;GF
σώμα {n.} {3};unité {armée};FG
σώμα {n.} {3};unité militaire;FG
σώμα {n.} {3};unité {armée}, unité militaire;GF
σώμα {n.}, στρατιά, στρατός;armée;FG
σώμα πολιτών {n.};citoyen;FG
σώμα πολιτών {n.};citoyen, peuple;GF
σώμα πολιτών {n.}, λαός;peuple;FG
σώμα, σώμα {n.};corps;FG
σωματείο;association {2};GF
σωρεία;amoncellement;GF
σωριάζομαι;affaler {s'};FG
σωριάζομαι;affaisser {s'};GF
σωριάζομαι;affaler {s'};GF
σωρός;amas, amoncellement, pile électrique;GF
σωρός, πλήθος;amas;FG
σωσίβιο;bouée;GF
σωστά;correctement;FG
σωστά;correctement, bien;GF
σωστά, ευχαρίστως, καλά, οπωσδήποτε, πολύ;bien;FG
σωστικός {-ή –ό}[sosti’kos];sauvetage {de};FG
σωτέ ;sauté {cuisine};FG
σωτηρία;salut, sauvetage;GF
σωτηρία {2};secours;FG
σωτηρία {2};salut, sauvetage, secours;GF
σωτηρία {2}, διάσωση, σωτηρία;sauvetage;FG
σωφρονιστικός {ή/ό};carcéral {ale/plu:aux};FG
τoνίζω;accentuer;GF
τα;brouillon {onne}, français{e} {langue};GF
τα βγάζω πέρα;s'en sortir;FG
τα λέμε;on en reparlera;FG
τα περισσότερα;la plupart d'entre elles;FG
τα ψώνια;achat;GF
τα ψώνια, αγορά;achat;FG
τα, Γαλλικά;français{e} {langue};FG
ταβάνι;plafond;FG
ταβέρνα;taverne;FG
ταβέρνα;bouchon;GF
ταβέρνα;taverne;GF
τάβλι;jacquet;FG
τάγμα;bataillon;GF
ταινία;bande, barette, film;GF
ταινία, έργο;film;FG
ταιριάζω;assortir;FG
ταιριάζω;allier {s'}, apparier, assortir, assortir {s'};GF
ταιριάζω, συνοδεύομαι;assortir {s'};FG
ταιριαστός {ή/ό};assorti {ie};GF
ταιριαστός {ή/ό}, ασορτί;assorti {ie};FG
τακάκι;cale;GF
τακάκι, σφήνα, τάκος;cale;FG
τάκος;cale;GF
τακτικά;régulièrement, assidûment;GF
τακτική πληρωμή {n.};paiement régulier;FG
τακτική πληρωμή {n.};versement régulier;FG
τακτική πληρωμή {n.};paiement régulier, versement régulier;GF
τακτικός {ή/ό};assidu {ue}, attitré {ée};GF
τακτικός {ή/ό}, επόμονος {η/ο};assidu {ue};FG
τακτικότητα;régularité;FG
τακτοποιούμαι;arranger {s'};GF
τακτοποιώ;régler, arranger, caser;GF
ταλαιπωρημένος {η/ο};avachi {e};GF
ταλαιπωρημένος {η/ο}, ξεχειλωμένος {η/ο};avachi {e};FG
ταλαιπωρία;misères tribulations;FG
ταλαιπωρώ;cahoter;GF
ταλαντεύομαι;vaciller;GF
ταλάντευση;vaccillation {ou vacillement};GF
ταλάντευση, τρεμούλιασμα;vaccillation {ou vacillement};FG
ταλαντώσεις;oscillations;FG
ταλάντωση;va-et-vient;GF
ταλάντωση, πήγαιν΄έλα;va-et-vient;FG
ταλέντο;aptitude;GF
ταμείο;caisse;GF
ταμίας;caissier;FG
ταμίας;caissier {ière};FG
ταμίας;caissier, caissier {ière};GF
ταμιευτήριο;caisse d'epargne;FG
τανάλια;tenailles;FG
τάξη;leçon;FG
τάξη;cours, leçon, classe;GF
τάξη, κατηγορία {2};classe;FG
ταξί;taxi;FG
ταξιαρχία;brigade;GF
ταξίαρχος;brigadier;GF
ταξίαρχος, ενωματάρχης, δεκανέας;brigadier;FG
ταξιδεύω;voyager;FG
ταξιδεύω;voyager, aller, parcourir {v.} {4};GF
ταξίδι;voyage;FG
ταξίδι;voyage, trajet;GF
ταξίδι, διαδρομή, δρομολόγιο;trajet;FG
ταξιδιωτικός-ή-ό ;de souvenir;FG
ταξιδιωτικός-ή-ό ;souvenir {de};FG
ταξιδιωτικός-ή-ό ;de souvenir;GF
ταξιδιωτικός-ή-ό ;souvenir {de};GF
ταξινομώ;caser;GF
ταξίτζης;chauffeur de taxi;GF
ταξιτζής ;chauffeur de taxi;GF
ταξιτζής , ταξίτζης;chauffeur de taxi;FG
τάπα;bonde;GF
ταπεινός;dédaigneux;GF
ταπεινός, άθλιος;dédaigneux;FG
ταπεινώνομαι;aplatir {s'};GF
ταπεινώνω;abaisser humilier;FG
ταπεινώνω;humilier;FG
ταπεινώνω;rabaisser;FG
ταπεινώνω;abaisser humilier, abaisser, rabaisser, humilier;GF
ταπεινώνω, ξεφτιλίζω;abaisser;FG
ταπείνωση;avanie;FG
ταπείνωση;avanie, brimade;GF
ταπεινωτικός;humiliant;FG
ταπετσαρία;tapisserie;FG
ταπώνω;boucher;GF
ταπώνω, κρεοπώλης, βουλώνω, κλείνω, στουπώνω;boucher;FG
ταραγμένος {η/ο};agité {ée};FG
ταράζω;agiter;GF
ταρακούνημα;ballottement;FG
ταρακούνημα;cahotement;FG
ταρακούνημα;ballottement, cahotement;GF
ταρακουνιέμαι;bringuebaler {ou brinquebaler};GF
ταρακουνώ;cahote;FG
ταρακουνώ;ballotter, bringuebaler {ou brinquebaler}, cahote;GF
ταρακουνώ, αμφιταλαντεύομαι;ballotter;FG
ταρακουνώ, ταρακουνιέμαι;bringuebaler {ou brinquebaler};FG
τάρανδος του Καναδά;caribou;GF
τάρανδος του Καναδά, καριμπού;caribou;FG
ταράτσα;terrasse;FG
ταραχή;agitation;GF
ταραχή, κίνηση, ανακάτεμα {n.}, νευρικότητα;agitation;FG
ταραχοποιός;agitateur {trice};FG
ταρτάκι;barquette;GF
ταρτάκι, κεσεδάκι;barquette;FG
τασάκι;cendrier;GF
τάση;tendance;GF
τάση, ροπή;tendance;FG
τάσια αυτοκινήτου;enjoliveurs de roues;FG
ταυτότητα;identité;FG
ταυτότητα;identité, carte d'identité;GF
ταυτότητα ;carte d'identité;GF
ταυτόχρονα;simultanément;GF
τάφος;caveau;GF
τάφος, μπουάτ;caveau;FG
τάχα;censément;GF
ταχυδρομική Θυρίδα {Τ.Θ.};boîte postale;FG
ταχύπλοα;hors-bord;GF
ταχυπλοϊα;hors-bord;GF
ταχυπλοϊα, εξωλέμβιες, εξωλέμβιοσ {adj.};hors-bord;FG
ταχύπλοο σκάφος;navire à grande vitesse < 15 noeuds;GF
ταχύπλοων;hors-bord {de};FG
ταχύς;prompt;GF
ταχύτητα;célérité;FG
ταχύτητα;allure, célérité;GF
ταχύτητα;vitesse;GF
ταχύτητα {n.};promptitude;FG
ταχύτητα {n.};rapidité;FG
ταχύτητα {n.};vélocite;FG
ταχύτητα {n.};allure, promptitude, rapidité, vélocite, vitesse;GF
ταχύτητα {n.}, ταχύτητα;vitesse;FG
ταψί;plat;GF
ταψί ;plaque de four;FG
ταψί, επίπεδο;plat;FG
ταψί-κύμβαλο;plaque de four-cymbale;FG
τεθωρακισμένο;blindé {nom};FG
τεθωρακισμένο;blindé {nom}, char;GF
τεθωρακισμένο, άρμα, άμαξα;char;FG
τεθωρακισμένος {η/ο};blindé {ée};GF
τελαμώνας;baudrier;GF
τελαμώνας, ζώνη (n.), ζωστήρας;baudrier;FG
τελάρο;cageot, châssis;GF
τελάρο, καφάσι;cageot;FG
τέλεια {επιρημα};parfaitement;FG
τέλειος {α/ο};accompli {e};GF
τέλειος {α/ο}, ολοκληρωμένος {η/ο};accompli {e};FG
τελειωμένος {η/ο};achevé {ée};GF
τελειωμένος {η/ο}, ολοκληρωμένος {η/ο};achevé {ée};FG
τελειώνω;achever, boucler;GF
τελειώνω, συμπληρώνω, αποτελειώνω, ολοκληρώνω;achever;FG
τελείως;absolument, carrément;GF
τέλεση;célébration;GF
τελετή;cérémonie;GF
τελετουργία;cérémonial;GF
τελετουργικός {ή/ό};cérémonieux {euse};FG
τελευταίος-α-ο ;dernier{ère};FG
τελικά;finalement;FG
τελικός;dernière;FG
τελικός;finale;FG
τελικός;dernière, finale;GF
τέλος;fin{la} droit {taxe};FG
τέλος;fin{la} droit {taxe}, aboutissement;GF
τέλος πάντων;bref {en...};GF
τέλος του φθινοπώρου;arrière-saison;FG
τέλος, τέπμα;aboutissement;FG
τελώ;célébrer;GF
τελωνείο ;douane;FG
Τεμάχιο;Fragment;FG
Τεμάχιο;pièces;FG
Τεμάχιο;Fragment, article, bloc, planche, pièces;GF
τεμπέλης;fainéant;FG
τεμπέλης;paresseux;FG
τεμπέλης;fainéant, paresseux;GF
τεμπλον;icônostase;FG
τενεκεδούπολη;bidonville;GF
τενεκεδούπολη, παραγκοσυνοικία;bidonville;FG
τενεκετζής;zingueur;GF
τενεκετζής, φαναρατζής, λευκοσιδηρουργός;zingueur;FG
τέντα;chapiteau;GF
τεντώνω;allonger, avancer, bander, cambrer;GF
τεντώνω, απλώνω, μετακινώ;avancer;FG
τεντώνω, κορδώνω;cambrer;FG
τέπμα;aboutissement;GF
τεράστιος;énorme;GF
τεράστιος-α-ο ;énorme;GF
τεράστιος-α-ο , τεράστιος;énorme;FG
τερηδόνα;carie dentaire;FG
τέρμα;but {sport};GF
τέρμα, γκολ;but {sport};FG
τερματοφύλακας;gardien de but;FG
τέσσερα;4;GF
τέσσερεις;quatre;FG
τέσσερις;4;GF
τέσσερις, τέσσερα;4;FG
Τετάρτη;mercredi;FG
τέταρτο [taitartro];quatrième;FG
τετμημένη;abscisse;FG
τέτοιος;pareil;FG
τέτοιος;tel;FG
τέτοιος;tel, pareil;GF
τετράγωνη;carré;GF
τετραγωνικός {ή};carré {ée};GF
τετράγωνο;quadratique;FG
τετράγωνο;carré, quadratique, case;GF
τετράγωνος {η/ο};carré {ée};GF
τετράγωνος {η/ο}, τετραγωνικός {ή}, φαρδύς {ιά/ύ};carré {ée};FG
τετράδιο;cahier;FG
τεύτλα;betteraves;FG
τεύτλο;betterave;FG
τευτλοκαλλιεργητής;betteravier;GF
τευτλοκαλλιεργητής, τευτλοπαραγωγός;betteravier;FG
τευτλοπαραγωγός;betteravier;GF
τέφρα;cendre;GF
τεφτέρι;carnet;GF
τέχνασμα;artifice;FG
τέχνη;art;FG
τέχνη;artistique, art;GF
τέχνη του κοσμηματοποιού;joaillerie;GF
τεχνητά;artificiellement;FG
τεχνητοί θόρυβοι;bruitage;FG
τεχνητός {ή/ό};artificiel {ielle};GF
τεχνητός {ή/ό}, φτιρ, ψεύτικος {η/ο};artificiel {ielle};FG
τεχνική;jargon;FG
τεχνίτης;artisan {ane};GF
τεχνίτης, μάστορας, χειροτέχνης;artisan {ane};FG
τζάγκουαρ;jaguar;GF
τζάγκουαρ, ιαγουάρος;jaguar;FG
τζαζ;jazz;GF
τζαζ, ζταζ;jazz;FG
τζάζμαν;jazzman;GF
τζάκι;cheminée;FG
τζαμάς;vitrier;FG
τζάμι;verre, vitre, carreau;GF
τζάμι, γυαλί;vitre;FG
τζάρα;jarre;GF
τζερκ;jerk;FG
τζετ {αεροπλάνο};jet {avion};FG
τζιν;jeans;FG
τζιπ;jeep;FG
τζίρος;chiffre d'affaires;FG
τζόγος;jeu {3};GF
τζόκεϊ;jockey;FG
τήβεννος;funiculaire;FG
τηγανητός-ή-ό;frit{e};FG
τηγάνι;poêle;GF
τηγάνι, σόμπα;poêle;FG
τηγανίζω;faire frire;FG
τηγανίζω;frire;FG
τηγανίζω;frire, faire frire, faire revenir {cuisine};GF
τηγάνισμα;roussissement;FG
τηγάνισμα;cuire à l'étouffée;GF
τηγανίτα;beignet;GF
τηγανίτα, λουκουμάς;beignet;FG
τηγανιτές πατάτες;frites;FG
τηλεγράφημα;câble;GF
τηλεγραφώ;câbler;GF
τηλεγραφώ, συρματοπλέκω;câbler;FG
τηλεοπτικά παιχνίδια;jeux télévisés;FG
τηλέοραση;télévision;FG
τηλεόραση;téléviseur {le};FG
τηλεφώνημα ;coup de téléphone;FG
τηλεφωνικός θάλαμος;cabine téléphonique;FG
τηλέφωνο;bigophone;FG
τηλεφωνώ;appeler;GF
τηλεφωνώ, εφιστώ, φωνάζω, απαιτώ, φωνάζω, καλώ;appeler;FG
τηλεχειριστήριο γενικής χρήσης;télécommande multifonctions;FG
την κοπάνησα;mettre les bouts;FG
την ορα που;au moment où;FG
τι;que;GF
Τι θέλεις !;Cause toujours !;GF
τιθασεύω;apprivoiser;GF
Τιλάπια;Tilapia du Nil ou de Java;FG
τιμάω;honorer;FG
τιμή;cote boursiere;FG
τιμή;prix;GF
τίμιος;honnête;FG
τιμοκρατικός {ή/ό};censitaire;FG
τιμολόγιο;facture;FG
τιμωρία;châtiment, sanction {n.};GF
τιμωρώ;punir;FG
τιμωρώ;punir, châtier;GF
τιμωρώ, προσέχω;châtier;FG
τινάζω;caner;GF
τινάζω, πεθαίνω;caner;FG
τιποτένιο;bassement;GF
τιράντα;bretelle;GF
τιράντα, αορτήρας;bretelle;FG
τιράντες;bretelles;FG
τίτλος;valeur;GF
τίτλος, μετοχή, ομόλογο, αξία;valeur;FG
τμήμα;rayon;FG
τμήμα;section;FG
τμήμα;section, rayon;GF
το;le {article défini neutre};FG
το;la même chose;GF
το;le {article défini neutre};GF
το βάζω στα πόδια;casser {se} {pop};GF
το βάζω στα πόδια, κόβω λάσπη;casser {se} {pop};FG
το ελαιοτριβείο;huilerie;FG
το παιχνίδι «γκρινιάρης»;jeu des petits chevaux {n.};FG
το παράξενο ή γελοίο ντύσιμο;accoutrement;FG
το, ίδιο;la même chose;FG
τοιχοκόλληση;affichage;GF
τοιχοκολλητής;afficheur;FG
τοιχοκολλώ;afficher;GF
τοίχου;mur {de};FG
τοκετός;accouchement;GF
τόκος;interet {financier};FG
τόλμη;audace;GF
τολμηρός {ή/ό};audacieux {ieuse};FG
τολμηρότητα;audace;GF
τομάρι;peau dépouille;FG
τομάρι;peau dépouille, vache {pop.};GF
τομέας;domaine secteur;FG
τομέας;domaine secteur, arrondissement;GF
τομή;césure;GF
τόμος;album;GF
τον οποίο;que;GF
τόνιζω;accentuer;GF
τόνιζω, τoνίζω, υπογραμμίζω, δυναμώνω;accentuer;FG
τονισμός;accentuation;GF
τονισμός, επιδείνωση;accentuation;FG
τόνος;accent;GF
τοξικομανής;drogué {le};FG
τόξο;arcade;GF
τόξο;arc;GF
τοξότης;archer;FG
τοπθετώ;mettre;FG
τοπική συγκέντρωση λίπους;adiposité;FG
τοπικός;local régionnal;FG
τοπίο;paysage;GF
τοπίο, διαμορφώνω εξωτερικό χώρο;paysage;FG
τοποθεσία ;emplacement;FG
τοποθέτηση;placement {position};FG
τοποθέτηση;Installation, placement {position};GF
τοποθέτηση;apposition;GF
τοποθέτηση πλακιδίων;carrelage;GF
τοποθετώ;établir, affecter {argent/profes.};GF
τοποθετώ σε φάκελλο;ranger;GF
τοποθετώ στο κέντρο;centrer;GF
τοποθετώ στο κέντρο, εστιάζω;centrer;FG
τοποθετώ, αποκαθιστώ;établir;FG
τόπος;site   lieu;FG
τόσο;aussi;GF
τόσος [η] [ο];autant;FG
τότε;alors;GF
τότε [totai];alors;GF
του κάκου;vainement;GF
του κάκου, μάταια;vainement;FG
τουαλέατ;cabinets;GF
τουαλέατ, τουαλέτα, αποχωρητήριο, καμπινές;cabinets;FG
τουαλέτα;cabinets;GF
τουαλετά [η];WC;FG
τουαλέτες;W.C.;FG
τουβλάδικο;briqueterie;GF
τουβλάδικο, κεραμοποιία;briqueterie;FG
τούβλο;brique;FG
τούβλο;cancre;GF
τουλάχιστον;au moins;FG
τουλάχιστον;du moins;FG
τουλάχιστον;au moins, du moins;GF
τουλούμι;outre;FG
τουπέ;aplomb;GF
τουρίστας;touriste;GF
τουρίστας [tu.'?i.stas];touriste;GF
τουρίστας, τουρίστας [tu.'?i.stas], τουρίστρια;touriste;FG
τουριστικός;touristique;FG
τουρίστρια;touriste;GF
τους - τις - τα;les {acc.};FG
τουφέκι;fusil;GF
τουφεκίζω;fusiller;FG
τραβιέμαι από τον πόνο;reflux;FG
τραβώ;tirer attirer;FG
τραβώ;tirer attirer, arracher, aspirer, attirer, capter;GF
τραβώ, αιχμαλωτίζω, κατακτώ;capter;FG
τραγανό;cartilage;GF
τραγανό, χόνδρος;cartilage;FG
τραγιάσκα;casquette;GF
τράγος;bouc;FG
τραγουδάκι;chansonnette;FG
τραγούδι;chanson;FG
τραγούδι;chant;GF
τραγούδι;chanson;GF
τραγουδιστά;en chantant;FG
τραγουδιστής / τρια;chanteur;FG
τραγουδιστής / τρια;chanteuse, chantre, chanteur;GF
τραγουδιστής / τρια, τραγουδίστρια;chanteuse;FG
τραγουδιστής / τρια, ψάλτης, βάρδος;chantre;FG
τραγουδιστής {ίστρια};chanteur {euse};FG
τραγουδιστός;chantant;FG
τραγουδιστός {ή/ό};chantant {e};GF
τραγουδιστός {ή/ό}, μελωδικός {ή/ό};chantant {e};FG
τραγουδίστρια;chanteuse;GF
τραγουδώ;chanter;GF
τρακαρισμένη;accidentée;FG
τρακαρισμένος;accidenté;FG
τρακάρω;caramboler;FG
τρακάρω;faire un accident;FG
τρακάρω;faire un accident, bigorner, caramboler;GF
τρακάρω, χτυπώ;bigorner;FG
τραμπάλα;balançoire;GF
τράνταγμα;cahot;GF
τράνταγμα, σκαμπανέβασμα;cahot;FG
τραντάζω;cahoter;GF
τραντάζω, ταλαιπωρώ, σκαμπανεβάζω;cahoter;FG
τρανταχτά;secouant;FG
τρανταχτός;tonitruant;FG
τραπέζα;banque;GF
τράπεζα ;banque;GF
τραπέζα, ανάχωμα, τράπεζα ;banque;FG
τραπέζάκι [trapaizaki];petite table;FG
τραπέζι [trapaizi];table;FG
τραπεζικός {ή/ό};bancaire;FG
τραπεζίτης;banquier;FG
τραπεζώνω;attabler;FG
τράπουλα;jeu de cartes;FG
τράτα;chalutier;GF
τράτα, μηχανότρατα, αλιευτικό πλοίο;chalutier;FG
τραυλίζω;balbutier, bégayer;GF
τραυλίζω, ξεκινώ, μουρμουρίζω;balbutier;FG
τραυλίζω, ψιθυρίζω;bégayer;FG
τραύλισμα;bégaiement;FG
τραύλισμα;balbutiement, bégaiement;GF
τραύλισμα, ξεκίνημα;balbutiement;FG
τραυλός {ή/ό};bègue;FG
τραύμα;blessure;FG
τραύμα;plaie;GF
τραύμα;blessure;GF
τραύμα, πληγή;plaie;FG
τραυματίας;blessé;GF
τραυματίζω;blesser;GF
τραυματιοφορέας;brancardier;FG
τραυματισμένος;blessé;GF
τραυματισμένος {η/ο};blessé {ée};GF
τραυματισμένος {η/ο}, πληγωμένος {η/ο};blessé {ée};FG
τραυματισμένος, τραυματίας;blessé;FG
τραχηλιά;jabot;GF
τραχύς;perçant, aigu, rude, acéré, âcre;GF
τραχύς {ιά/ύ};âpre, bourru {ue}, brusque;GF
τραχύς, αποξεστικός;perçant;FG
τραχύτητα;âpreté;GF
τραχύτητα, στυφότητα;âpreté;FG
τρεις;3;GF
τρεις, τρία;3;FG
τρεκλίζω;zigzaguer;FG
τρελλός-ή-ό;fou / folle;FG
τρελός {ή/ό};brindezingue;GF
τρεμάμενος {η/ο};vacillant {e};GF
τρεμουλιάζω;vaciller;GF
τρεμουλιάζω, ταλαντεύομαι, τρέμω;vaciller;FG
τρεμούλιασμα;vaccillation {ou vacillement};GF
τρέμω;trembler;FG
τρέμω;trembler, vaciller;GF
τρέφομαι;alimenter {s'};GF
τρέφομαι, τρώω;alimenter {s'};FG
τρέφω;cultiver  laisser pousser;FG
Τρέχον έτος;année en cours;FG
τρεχούμενος λογαριασμός;compte courant;FG
τρέχω;courir;FG
τρέχω;courir, accourir;GF
τρέχων μήνας;mois courant;FG
τρία;3;GF
τριακόσιοι;300;FG
τριάντα;30;FG
τριαντάφυλλο;rose;FG
τριάρι;trois pieces;FG
τριβή;abrasion, expérience;GF
τρίβω;frotter;FG
τρίβω;frotter, briquer;GF
τρίβω κάτι με λάδι;huiler;GF
τριγυρίζω;cerner, vagabonder;GF
τριγυρίζω, περικυκλώνω, περιζώνω, περιβάλλω, ζώνω;cerner;FG
τριγυρίζω, περιπλανιέμαι;vagabonder;FG
τριγυρνώ;vadrouiller;GF
τριγύρω;alentour;GF
τρίγωνο;triangle;FG
τρικλίζω;chanceler;GF
τριμμένη φρυγανιά;chapelure;FG
τρισωμικό;trisomique;GF
τριτεγγύηση;aval {plu: als};GF
τριτεγγύηση, έγκριση;aval {plu: als};FG
τριτεγγυώμαι;avaliser;GF
Τρίτη;mardi;FG
τρίτο [trito];troisième;FG
τριτος κλπ;remariage {le};GF
τριχίζω;affûter;GF
τριχίζω, ακονίζω;affûter;FG
τριχοειδής {ές};capillaire;FG
τριχοειδής έλξη;capillarité;FG
τρομάζω;effrayer épouvanter;FG
τρομακρατία;terrorisme;FG
τρομάρα;peur bleue;GF
τρομεδός;terrible;GF
τρομεδός [tromaiross];terrible;GF
τρομεδός, τρομεδός [tromaiross];terrible;FG
τρομερά;bougrement;GF
τρομερά, φοβερά;bougrement;FG
τρομερό;froid de canard;GF
τρομερός;terrible effrayant;FG
τρομερός {ή/ό};ardent {e};GF
τρομοκρατώ;terroriser;FG
τροπαίολο;capucine;GF
τροπαίολο, καπουτσίνι;capucine;FG
τρόπιδα [‘tropidha]/καρίνα;quille/dérive//carène;FG
τρόπο ποταπό;bassement;GF
τροπολογία;amendement;GF
τροπολογία, εμπλουτισμός;amendement;FG
τροποποίηση;ajustement, aménagement, avatar;GF
τροποποίηση, περιπέτεια;avatar;FG
τροποποιητικό συμβολαίου;avenant;GF
τροποποιώ;amender;GF
τροποποιώ, εμπλουτίζω, διορθώνω;amender;FG
τρόπος;manière  façon;FG
τρόπος λειτουργίας;mécanisme {n.} {3};GF
τρόπος λειτουργίας, σύστημα μετάδοσης;mécanisme {n.} {3};FG
τροφή;aliment;FG
τροφή;aliment, élément nutritif {n.};GF
τροφικός βλωμός;bol alimentaire {le...};FG
τροφοδοσία;alimentation {la};FG
τροφοδότηση;alimentation;GF
τροφοδοτώ;alimenter;FG
τροφοδοτώ;alimenter, approvisionner;GF
τροχιά;orbite;FG
τροχίζω;affiler;GF
τρόχισμα;affilage, affûtage;GF
τροχονόμος;agent de la circulation routière;GF
τροχόσπιτο;caravane;GF
τροχόσπιτο, καραβάνι, συνοδεία;caravane;FG
τρυπάνι;perçeuse;FG
τρυπώνω;bâtir {2};FG
τρυφερά;tendrement;GF
τρυφερά, αβρά;tendrement;FG
τρυφερό χάδι;câlinerie;GF
τρυφερός {ή/ό};cajoleur {euse};GF
τρυφερός {ή/ό}, θωπευτικός {ή/ό};cajoleur {euse};FG
τρωάσ;cheval de troie {n.};GF
τρωάσ, γενναίο και φιλεργό άτομο, τρωόσ;cheval de troie {n.};FG
τρώγλη;nid;GF
τρώγομαι;chamailler {se};GF
τρωόσ;cheval de troie {n.};GF
τρώω;manger;FG
τρώω;manger, absorber, alimenter {s'}, carotter;GF
τρώω τα νιατα μου;gacher sa jeunesse;FG
τσακάλι;chacal;FG
τσακίζω;fendre;FG
τσακίζω;déchirer, fendre, déchirure {2};GF
τσακίζω, σπάζω σπάω;déchirer;FG
τσακισμένος {η/ο};brisé {ée};GF
τσακισμένος {η/ο}, εξασθενημένος {η/ο};brisé {ée};FG
τσακμάκι;allume-gaz;FG
τσακμάκι;allume-gaz, briquet;GF
τσακμάκι, αναπτήρας;briquet;FG
τσάκνο;brindille;GF
τσάκνο, κλαδάκι;brindille;FG
τσακωμός;brouille;FG
τσακώνομαι;chamailler {se};GF
τσακώνομαι, τρώγομαι;chamailler {se};FG
τσακώνω;agrafer;GF
τσαλαβούτημα;barbotage;GF
τσαλαβουτώ;barboter;FG
τσαλακώνω;cabosser;GF
τσαλακώνω, στραπατσάρω;cabosser;FG
τσάλεντζερ;challengeur {ou challenger};FG
τσάντα;sac;FG
τσαντίζω;bisquer {faire...qq'un};FG
τσάπα;bêche;FG
τσαπατσούλης {α};brouillon {onne};GF
τσαπατσούλικα;pâteux;FG
τσαπίζω;bêcher;GF
τσάρκα;vadrouille;FG
τσαρλατανισμός;charlatanisme;GF
τσαρλατανισμός, αγυρτεία;charlatanisme;FG
τσαρλατάνος;charlatan;GF
τσάρλεστον;charleston;FG
τσάρτερ;charter;FG
τσέπη;poche;FG
τσεπώνω;chaparder;GF
τσεπώνω, σελεμίζω, βουτάω;chaparder;FG
τσέρκι;cerceau;GF
τσέρκι, στεφάνι;cerceau;FG
τσιγαρίζω;blondir;GF
τσιγαρίζω, ξανθαίνω;blondir;FG
τσιγάρο ;cigarette;FG
τσιγγάνος;bohèmien {ienne};GF
τσιγγουνεύομαι;ménager;FG
τσιγγουνεύομαι;ruiner;FG
